id;X;Y;Z;dist1;dist2;dist3
581;4.33;0;2.14;13.18;9.03;13.18
582;4.33;0;1.89;13.23;9.09;13.23
583;4.33;0;1.64;13.27;9.16;13.27
584;4.33;0;1.38;13.32;9.23;13.32
585;4.33;0;1.13;13.38;9.31;13.38
586;4.33;0;0.88;13.44;9.4;13.44
587;4.33;0;0.62;13.51;9.49;13.51
588;4.33;0;0.37;13.58;9.59;13.58
589;4.58;0;7.97;13.29;9.29;13.29
590;4.58;0;7.72;13.22;9.2;13.22
591;4.58;0;7.47;13.16;9.11;13.16
592;4.58;0;7.21;13.1;9.02;13.1
593;4.58;0;6.96;13.05;8.94;13.05
594;4.58;0;6.71;13;8.87;13
595;4.58;0;6.45;12.95;8.81;12.95
596;4.58;0;6.2;12.91;8.75;12.91
597;4.58;0;5.95;12.88;8.7;12.88
598;4.58;0;5.69;12.85;8.65;12.85
599;4.58;0;5.44;12.82;8.62;12.82
600;4.58;0;5.19;12.8;8.59;12.8
601;4.58;0;4.93;12.79;8.56;12.79
602;4.58;0;4.68;12.78;8.55;12.78
603;4.58;0;4.43;12.77;8.54;12.77
604;4.58;0;4.17;12.77;8.54;12.77
605;4.58;0;3.92;12.77;8.54;12.77
606;4.58;0;3.67;12.78;8.56;12.78
607;4.58;0;3.41;12.8;8.58;12.8
608;4.58;0;3.16;12.81;8.6;12.81
609;4.58;0;2.91;12.84;8.64;12.84
610;4.58;0;2.65;12.87;8.68;12.87
611;4.58;0;2.4;12.9;8.73;12.9
612;4.58;0;2.14;12.94;8.79;12.94
613;4.58;0;1.89;12.98;8.85;12.98
614;4.58;0;1.64;13.03;8.92;13.03
615;4.58;0;1.38;13.08;8.99;13.08
616;4.58;0;1.13;13.14;9.08;13.14
617;4.58;0;0.88;13.2;9.16;13.2
618;4.58;0;0.62;13.27;9.26;13.27
619;4.58;0;0.37;13.34;9.36;13.34
620;4.83;0;7.97;13.05;9.06;13.05
621;4.83;0;7.72;12.98;8.97;12.98
622;4.83;0;7.47;12.92;8.87;12.92
623;4.83;0;7.21;12.86;8.79;12.86
624;4.83;0;6.96;12.8;8.71;12.8
625;4.83;0;6.71;12.75;8.63;12.75
626;4.83;0;6.45;12.71;8.57;12.71
627;4.83;0;6.2;12.67;8.51;12.67
628;4.83;0;5.95;12.63;8.45;12.63
629;4.83;0;5.69;12.6;8.41;12.6
630;4.83;0;5.44;12.57;8.37;12.57
631;4.83;0;5.19;12.55;8.34;12.55
632;4.83;0;4.93;12.54;8.31;12.54
633;4.83;0;4.68;12.53;8.3;12.53
634;4.83;0;4.43;12.52;8.29;12.52
635;4.83;0;4.17;12.52;8.29;12.52
636;4.83;0;3.92;12.52;8.29;12.52
637;4.83;0;3.67;12.53;8.31;12.53
638;4.83;0;3.41;12.55;8.33;12.55
639;4.83;0;3.16;12.57;8.36;12.57
640;4.83;0;2.91;12.59;8.39;12.59
641;4.83;0;2.65;12.62;8.44;12.62
642;4.83;0;2.4;12.65;8.49;12.65
643;4.83;0;2.14;12.69;8.54;12.69
644;4.83;0;1.89;12.74;8.61;12.74
645;4.83;0;1.64;12.78;8.68;12.78
646;4.83;0;1.38;12.84;8.76;12.84
647;4.83;0;1.13;12.9;8.84;12.9
648;4.83;0;0.88;12.96;8.93;12.96
649;4.83;0;0.62;13.03;9.03;13.03
650;4.83;0;0.37;13.1;9.13;13.1
651;5.08;0;7.97;12.81;8.84;12.81
652;5.08;0;7.72;12.74;8.74;12.74
653;5.08;0;7.47;12.68;8.64;12.68
654;5.08;0;7.21;12.62;8.55;12.62
655;5.08;0;6.96;12.56;8.47;12.56
656;5.08;0;6.71;12.51;8.39;12.51
657;5.08;0;6.45;12.46;8.33;12.46
658;5.08;0;6.2;12.42;8.26;12.42
659;5.08;0;5.95;12.38;8.21;12.38
660;5.08;0;5.69;12.35;8.16;12.35
661;5.08;0;5.44;12.33;8.12;12.33
662;5.08;0;5.19;12.3;8.09;12.3
663;5.08;0;4.93;12.29;8.07;12.29
664;5.08;0;4.68;12.28;8.05;12.28
665;5.08;0;4.43;12.27;8.04;12.27
666;5.08;0;4.17;12.27;8.04;12.27
667;5.08;0;3.92;12.27;8.04;12.27
668;5.08;0;3.67;12.28;8.06;12.28
669;5.08;0;3.41;12.3;8.08;12.3
670;5.08;0;3.16;12.32;8.11;12.32
671;5.08;0;2.91;12.34;8.15;12.34
672;5.08;0;2.65;12.37;8.19;12.37
673;5.08;0;2.4;12.41;8.24;12.41
674;5.08;0;2.14;12.45;8.3;12.45
675;5.08;0;1.89;12.49;8.37;12.49
676;5.08;0;1.64;12.54;8.44;12.54
677;5.08;0;1.38;12.59;8.52;12.59
678;5.08;0;1.13;12.65;8.61;12.65
679;5.08;0;0.88;12.72;8.7;12.72
680;5.08;0;0.62;12.79;8.8;12.79
681;5.08;0;0.37;12.86;8.9;12.86
682;5.33;0;7.97;12.57;8.61;12.57
683;5.33;0;7.72;12.5;8.51;12.5
684;5.33;0;7.47;12.43;8.41;12.43
685;5.33;0;7.21;12.37;8.32;12.37
686;5.33;0;6.96;12.32;8.23;12.32
687;5.33;0;6.71;12.26;8.16;12.26
688;5.33;0;6.45;12.22;8.08;12.22
689;5.33;0;6.2;12.17;8.02;12.17
690;5.33;0;5.95;12.14;7.97;12.14
691;5.33;0;5.69;12.1;7.92;12.1
692;5.33;0;5.44;12.08;7.88;12.08
693;5.33;0;5.19;12.06;7.84;12.06
694;5.33;0;4.93;12.04;7.82;12.04
695;5.33;0;4.68;12.03;7.8;12.03
696;5.33;0;4.43;12.02;7.79;12.02
697;5.33;0;4.17;12.02;7.79;12.02
698;5.33;0;3.92;12.02;7.8;12.02
699;5.33;0;3.67;12.03;7.81;12.03
700;5.33;0;3.41;12.05;7.83;12.05
701;5.33;0;3.16;12.07;7.86;12.07
702;5.33;0;2.91;12.09;7.9;12.09
703;5.33;0;2.65;12.12;7.95;12.12
704;5.33;0;2.4;12.16;8;12.16
705;5.33;0;2.14;12.2;8.06;12.2
706;5.33;0;1.89;12.25;8.13;12.25
707;5.33;0;1.64;12.3;8.2;12.3
708;5.33;0;1.38;12.35;8.29;12.35
709;5.33;0;1.13;12.41;8.38;12.41
710;5.33;0;0.88;12.48;8.47;12.48
711;5.33;0;0.62;12.55;8.57;12.55
712;5.33;0;0.37;12.62;8.68;12.62
713;5.58;0;7.97;12.33;8.38;12.33
714;5.58;0;7.72;12.26;8.28;12.26
715;5.58;0;7.47;12.19;8.18;12.19
716;5.58;0;7.21;12.13;8.08;12.13
717;5.58;0;6.96;12.07;8;12.07
718;5.58;0;6.71;12.02;7.92;12.02
719;5.58;0;6.45;11.97;7.84;11.97
720;5.58;0;6.2;11.93;7.78;11.93
721;5.58;0;5.95;11.89;7.72;11.89
722;5.58;0;5.69;11.86;7.67;11.86
723;5.58;0;5.44;11.83;7.63;11.83
724;5.58;0;5.19;11.81;7.59;11.81
725;5.58;0;4.93;11.79;7.57;11.79
726;5.58;0;4.68;11.78;7.55;11.78
727;5.58;0;4.43;11.77;7.54;11.77
728;5.58;0;4.17;11.77;7.54;11.77
729;5.58;0;3.92;11.78;7.55;11.78
730;5.58;0;3.67;11.79;7.56;11.79
731;5.58;0;3.41;11.8;7.58;11.8
732;5.58;0;3.16;11.82;7.62;11.82
733;5.58;0;2.91;11.85;7.66;11.85
734;5.58;0;2.65;11.88;7.7;11.88
735;5.58;0;2.4;11.91;7.76;11.91
736;5.58;0;2.14;11.95;7.82;11.95
737;5.58;0;1.89;12;7.89;12
738;5.58;0;1.64;12.05;7.97;12.05
739;5.58;0;1.38;12.11;8.05;12.11
740;5.58;0;1.13;12.17;8.14;12.17
741;5.58;0;0.88;12.24;8.24;12.24
742;5.58;0;0.62;12.31;8.35;12.31
743;5.58;0;0.37;12.38;8.46;12.38
744;5.83;0;7.97;12.1;8.16;12.1
745;5.83;0;7.72;12.02;8.05;12.02
746;5.83;0;7.47;11.95;7.95;11.95
747;5.83;0;7.21;11.89;7.85;11.89
748;5.83;0;6.96;11.83;7.76;11.83
749;5.83;0;6.71;11.77;7.68;11.77
750;5.83;0;6.45;11.73;7.6;11.73
751;5.83;0;6.2;11.68;7.54;11.68
752;5.83;0;5.95;11.64;7.48;11.64
753;5.83;0;5.69;11.61;7.43;11.61
754;5.83;0;5.44;11.58;7.38;11.58
755;5.83;0;5.19;11.56;7.35;11.56
756;5.83;0;4.93;11.54;7.32;11.54
757;5.83;0;4.68;11.53;7.3;11.53
758;5.83;0;4.43;11.52;7.29;11.52
759;5.83;0;4.17;11.52;7.29;11.52
760;5.83;0;3.92;11.53;7.3;11.53
761;5.83;0;3.67;11.54;7.31;11.54
762;5.83;0;3.41;11.55;7.34;11.55
763;5.83;0;3.16;11.57;7.37;11.57
764;5.83;0;2.91;11.6;7.41;11.6
765;5.83;0;2.65;11.63;7.46;11.63
766;5.83;0;2.4;11.67;7.52;11.67
767;5.83;0;2.14;11.71;7.58;11.71
768;5.83;0;1.89;11.76;7.65;11.76
769;5.83;0;1.64;11.81;7.73;11.81
770;5.83;0;1.38;11.87;7.82;11.87
771;5.83;0;1.13;11.93;7.91;11.93
772;5.83;0;0.88;12;8.01;12
773;5.83;0;0.62;12.07;8.12;12.07
774;5.83;0;0.37;12.15;8.23;12.15
775;6.08;0;7.97;11.86;7.94;11.86
776;6.08;0;7.72;11.78;7.82;11.78
777;6.08;0;7.47;11.71;7.72;11.71
778;6.08;0;7.21;11.65;7.62;11.65
779;6.08;0;6.96;11.59;7.53;11.59
780;6.08;0;6.71;11.53;7.44;11.53
781;6.08;0;6.45;11.48;7.37;11.48
782;6.08;0;6.2;11.44;7.3;11.44
783;6.08;0;5.95;11.4;7.23;11.4
784;6.08;0;5.69;11.36;7.18;11.36
785;6.08;0;5.44;11.33;7.14;11.33
786;6.08;0;5.19;11.31;7.1;11.31
787;6.08;0;4.93;11.29;7.07;11.29
788;6.08;0;4.68;11.28;7.05;11.28
789;6.08;0;4.43;11.27;7.04;11.27
790;6.08;0;4.17;11.27;7.04;11.27
791;6.08;0;3.92;11.28;7.05;11.28
792;6.08;0;3.67;11.29;7.06;11.29
793;6.08;0;3.41;11.3;7.09;11.3
794;6.08;0;3.16;11.32;7.12;11.32
795;6.08;0;2.91;11.35;7.16;11.35
796;6.08;0;2.65;11.38;7.21;11.38
797;6.08;0;2.4;11.42;7.27;11.42
798;6.08;0;2.14;11.46;7.34;11.46
799;6.08;0;1.89;11.51;7.41;11.51
800;6.08;0;1.64;11.57;7.5;11.57
801;6.08;0;1.38;11.62;7.59;11.62
802;6.08;0;1.13;11.69;7.68;11.69
803;6.08;0;0.88;11.76;7.79;11.76
804;6.08;0;0.62;11.83;7.9;11.83
805;6.08;0;0.37;11.91;8.01;11.91
806;6.33;0;7.97;11.62;7.72;11.62
807;6.33;0;7.72;11.54;7.6;11.54
808;6.33;0;7.47;11.47;7.49;11.47
809;6.33;0;7.21;11.41;7.39;11.41
810;6.33;0;6.96;11.34;7.29;11.34
811;6.33;0;6.71;11.29;7.21;11.29
812;6.33;0;6.45;11.24;7.13;11.24
813;6.33;0;6.2;11.19;7.06;11.19
814;6.33;0;5.95;11.15;6.99;11.15
815;6.33;0;5.69;11.11;6.94;11.11
816;6.33;0;5.44;11.09;6.89;11.09
817;6.33;0;5.19;11.06;6.85;11.06
818;6.33;0;4.93;11.04;6.82;11.04
819;6.33;0;4.68;11.03;6.8;11.03
820;6.33;0;4.43;11.02;6.79;11.02
821;6.33;0;4.17;11.02;6.79;11.02
822;6.33;0;3.92;11.03;6.8;11.03
823;6.33;0;3.67;11.04;6.82;11.04
824;6.33;0;3.41;11.05;6.84;11.05
825;6.33;0;3.16;11.08;6.88;11.08
826;6.33;0;2.91;11.1;6.92;11.1
827;6.33;0;2.65;11.14;6.97;11.14
828;6.33;0;2.4;11.17;7.03;11.17
829;6.33;0;2.14;11.22;7.1;11.22
830;6.33;0;1.89;11.27;7.18;11.27
831;6.33;0;1.64;11.32;7.26;11.32
832;6.33;0;1.38;11.38;7.35;11.38
833;6.33;0;1.13;11.45;7.45;11.45
834;6.33;0;0.88;11.52;7.56;11.52
835;6.33;0;0.62;11.59;7.67;11.59
836;6.33;0;0.37;11.67;7.79;11.67
837;6.58;0;7.97;11.39;7.5;11.39
838;6.58;0;7.72;11.31;7.38;11.31
839;6.58;0;7.47;11.23;7.27;11.23
840;6.58;0;7.21;11.16;7.16;11.16
841;6.58;0;6.96;11.1;7.06;11.1
842;6.58;0;6.71;11.04;6.97;11.04
843;6.58;0;6.45;10.99;6.89;10.99
844;6.58;0;6.2;10.94;6.82;10.94
845;6.58;0;5.95;10.9;6.75;10.9
846;6.58;0;5.69;10.87;6.69;10.87
847;6.58;0;5.44;10.84;6.64;10.84
848;6.58;0;5.19;10.81;6.61;10.81
849;6.58;0;4.93;10.79;6.58;10.79
850;6.58;0;4.68;10.78;6.55;10.78
851;6.58;0;4.43;10.77;6.54;10.77
852;6.58;0;4.17;10.77;6.54;10.77
853;6.58;0;3.92;10.78;6.55;10.78
854;6.58;0;3.67;10.79;6.57;10.79
855;6.58;0;3.41;10.81;6.59;10.81
856;6.58;0;3.16;10.83;6.63;10.83
857;6.58;0;2.91;10.86;6.67;10.86
858;6.58;0;2.65;10.89;6.73;10.89
859;6.58;0;2.4;10.93;6.79;10.93
860;6.58;0;2.14;10.97;6.86;10.97
861;6.58;0;1.89;11.02;6.94;11.02
862;6.58;0;1.64;11.08;7.03;11.08
863;6.58;0;1.38;11.14;7.12;11.14
864;6.58;0;1.13;11.21;7.23;11.21
865;6.58;0;0.88;11.28;7.34;11.28
866;6.58;0;0.62;11.36;7.45;11.36
867;6.58;0;0.37;11.44;7.58;11.44
868;6.83;0;7.97;11.15;7.28;11.15
869;6.83;0;7.72;11.07;7.16;11.07
870;6.83;0;7.47;10.99;7.04;10.99
871;6.83;0;7.21;10.92;6.93;10.92
872;6.83;0;6.96;10.86;6.83;10.86
873;6.83;0;6.71;10.8;6.74;10.8
874;6.83;0;6.45;10.75;6.65;10.75
875;6.83;0;6.2;10.7;6.58;10.7
876;6.83;0;5.95;10.66;6.51;10.66
877;6.83;0;5.69;10.62;6.45;10.62
878;6.83;0;5.44;10.59;6.4;10.59
879;6.83;0;5.19;10.56;6.36;10.56
880;6.83;0;4.93;10.55;6.33;10.55
881;6.83;0;4.68;10.53;6.31;10.53
882;6.83;0;4.43;10.53;6.29;10.53
883;6.83;0;4.17;10.52;6.29;10.52
884;6.83;0;3.92;10.53;6.3;10.53
885;6.83;0;3.67;10.54;6.32;10.54
886;6.83;0;3.41;10.56;6.35;10.56
887;6.83;0;3.16;10.58;6.38;10.58
888;6.83;0;2.91;10.61;6.43;10.61
889;6.83;0;2.65;10.64;6.49;10.64
890;6.83;0;2.4;10.68;6.55;10.68
891;6.83;0;2.14;10.73;6.62;10.73
892;6.83;0;1.89;10.78;6.71;10.78
893;6.83;0;1.64;10.84;6.8;10.84
894;6.83;0;1.38;10.9;6.9;10.9
895;6.83;0;1.13;10.97;7;10.97
896;6.83;0;0.88;11.04;7.11;11.04
897;6.83;0;0.62;11.12;7.23;11.12
898;6.83;0;0.37;11.2;7.36;11.2
899;7.08;0;7.97;10.91;7.06;10.91
900;7.08;0;7.72;10.83;6.94;10.83
901;7.08;0;7.47;10.76;6.82;10.76
902;7.08;0;7.21;10.68;6.71;10.68
903;7.08;0;6.96;10.62;6.6;10.62
904;7.08;0;6.71;10.56;6.51;10.56
905;7.08;0;6.45;10.5;6.42;10.5
906;7.08;0;6.2;10.45;6.34;10.45
907;7.08;0;5.95;10.41;6.27;10.41
908;7.08;0;5.69;10.37;6.21;10.37
909;7.08;0;5.44;10.34;6.15;10.34
910;7.08;0;5.19;10.32;6.11;10.32
911;7.08;0;4.93;10.3;6.08;10.3
912;7.08;0;4.68;10.28;6.06;10.28
913;7.08;0;4.43;10.28;6.05;10.28
914;7.08;0;4.17;10.27;6.04;10.27
915;7.08;0;3.92;10.28;6.05;10.28
916;7.08;0;3.67;10.29;6.07;10.29
917;7.08;0;3.41;10.31;6.1;10.31
918;7.08;0;3.16;10.33;6.14;10.33
919;7.08;0;2.91;10.36;6.19;10.36
920;7.08;0;2.65;10.4;6.24;10.4
921;7.08;0;2.4;10.44;6.31;10.44
922;7.08;0;2.14;10.48;6.39;10.48
923;7.08;0;1.89;10.54;6.47;10.54
924;7.08;0;1.64;10.6;6.57;10.6
925;7.08;0;1.38;10.66;6.67;10.66
926;7.08;0;1.13;10.73;6.78;10.73
927;7.08;0;0.88;10.8;6.89;10.8
928;7.08;0;0.62;10.88;7.02;10.88
929;7.08;0;0.37;10.97;7.15;10.97
930;7.33;0;7.97;10.68;6.85;10.68
931;7.33;0;7.72;10.6;6.72;10.6
932;7.33;0;7.47;10.52;6.6;10.52
933;7.33;0;7.21;10.44;6.48;10.44
934;7.33;0;6.96;10.38;6.37;10.38
935;7.33;0;6.71;10.31;6.27;10.31
936;7.33;0;6.45;10.26;6.18;10.26
937;7.33;0;6.2;10.21;6.1;10.21
938;7.33;0;5.95;10.16;6.03;10.16
939;7.33;0;5.69;10.13;5.96;10.13
940;7.33;0;5.44;10.09;5.91;10.09
941;7.33;0;5.19;10.07;5.87;10.07
942;7.33;0;4.93;10.05;5.83;10.05
943;7.33;0;4.68;10.03;5.81;10.03
944;7.33;0;4.43;10.03;5.8;10.03
945;7.33;0;4.17;10.03;5.79;10.03
946;7.33;0;3.92;10.03;5.8;10.03
947;7.33;0;3.67;10.04;5.82;10.04
948;7.33;0;3.41;10.06;5.85;10.06
949;7.33;0;3.16;10.08;5.89;10.08
950;7.33;0;2.91;10.11;5.94;10.11
951;7.33;0;2.65;10.15;6;10.15
952;7.33;0;2.4;10.19;6.07;10.19
953;7.33;0;2.14;10.24;6.15;10.24
954;7.33;0;1.89;10.29;6.24;10.29
955;7.33;0;1.64;10.35;6.34;10.35
956;7.33;0;1.38;10.42;6.44;10.42
957;7.33;0;1.13;10.49;6.56;10.49
958;7.33;0;0.88;10.57;6.68;10.57
959;7.33;0;0.62;10.65;6.8;10.65
960;7.33;0;0.37;10.74;6.94;10.74
961;7.58;0;7.97;10.45;6.64;10.45
962;7.58;0;7.72;10.36;6.5;10.36
963;7.58;0;7.47;10.28;6.38;10.28
964;7.58;0;7.21;10.2;6.26;10.2
965;7.58;0;6.96;10.14;6.15;10.14
966;7.58;0;6.71;10.07;6.04;10.07
967;7.58;0;6.45;10.01;5.95;10.01
968;7.58;0;6.2;9.96;5.86;9.96
969;7.58;0;5.95;9.92;5.79;9.92
970;7.58;0;5.69;9.88;5.72;9.88
971;7.58;0;5.44;9.85;5.66;9.85
972;7.58;0;5.19;9.82;5.62;9.82
973;7.58;0;4.93;9.8;5.58;9.8
974;7.58;0;4.68;9.78;5.56;9.78
975;7.58;0;4.43;9.78;5.55;9.78
976;7.58;0;4.17;9.78;5.54;9.78
977;7.58;0;3.92;9.78;5.55;9.78
978;7.58;0;3.67;9.79;5.57;9.79
979;7.58;0;3.41;9.81;5.61;9.81
980;7.58;0;3.16;9.84;5.65;9.84
981;7.58;0;2.91;9.87;5.7;9.87
982;7.58;0;2.65;9.9;5.76;9.9
983;7.58;0;2.4;9.95;5.84;9.95
984;7.58;0;2.14;10;5.92;10
985;7.58;0;1.89;10.05;6.01;10.05
986;7.58;0;1.64;10.11;6.11;10.11
987;7.58;0;1.38;10.18;6.22;10.18
988;7.58;0;1.13;10.25;6.33;10.25
989;7.58;0;0.88;10.33;6.46;10.33
990;7.58;0;0.62;10.41;6.59;10.41
991;7.58;0;0.37;10.5;6.73;10.5
992;7.83;0;7.97;10.21;6.43;10.21
993;7.83;0;7.72;10.12;6.29;10.12
994;7.83;0;7.47;10.04;6.16;10.04
995;7.83;0;7.21;9.97;6.04;9.97
996;7.83;0;6.96;9.89;5.92;9.89
997;7.83;0;6.71;9.83;5.81;9.83
998;7.83;0;6.45;9.77;5.72;9.77
999;7.83;0;6.2;9.72;5.63;9.72
1000;7.83;0;5.95;9.67;5.55;9.67
1001;7.83;0;5.69;9.63;5.48;9.63
1002;7.83;0;5.44;9.6;5.42;9.6
1003;7.83;0;5.19;9.57;5.37;9.57
1004;7.83;0;4.93;9.55;5.34;9.55
1005;7.83;0;4.68;9.54;5.31;9.54
1006;7.83;0;4.43;9.53;5.3;9.53
1007;7.83;0;4.17;9.53;5.3;9.53
1008;7.83;0;3.92;9.53;5.3;9.53
1009;7.83;0;3.67;9.54;5.33;9.54
1010;7.83;0;3.41;9.56;5.36;9.56
1011;7.83;0;3.16;9.59;5.4;9.59
1012;7.83;0;2.91;9.62;5.46;9.62
1013;7.83;0;2.65;9.66;5.52;9.66
1014;7.83;0;2.4;9.7;5.6;9.7
1015;7.83;0;2.14;9.75;5.68;9.75
1016;7.83;0;1.89;9.81;5.78;9.81
1017;7.83;0;1.64;9.87;5.88;9.87
1018;7.83;0;1.38;9.94;6;9.94
1019;7.83;0;1.13;10.01;6.12;10.01
1020;7.83;0;0.88;10.09;6.24;10.09
1021;7.83;0;0.62;10.18;6.38;10.18
1022;7.83;0;0.37;10.27;6.52;10.27
1023;8.07;0;7.97;9.98;6.23;9.98
1024;8.07;0;7.72;9.89;6.08;9.89
1025;8.07;0;7.47;9.81;5.95;9.81
1026;8.07;0;7.21;9.73;5.82;9.73
1027;8.07;0;6.96;9.65;5.7;9.65
1028;8.07;0;6.71;9.59;5.59;9.59
1029;8.07;0;6.45;9.53;5.49;9.53
1030;8.07;0;6.2;9.47;5.39;9.47
1031;8.07;0;5.95;9.43;5.31;9.43
1032;8.07;0;5.69;9.39;5.24;9.39
1033;8.07;0;5.44;9.35;5.18;9.35
1034;8.07;0;5.19;9.32;5.13;9.32
1035;8.07;0;4.93;9.3;5.09;9.3
1036;8.07;0;4.68;9.29;5.06;9.29
1037;8.07;0;4.43;9.28;5.05;9.28
1038;8.07;0;4.17;9.28;5.05;9.28
1039;8.07;0;3.92;9.28;5.06;9.28
1040;8.07;0;3.67;9.3;5.08;9.3
1041;8.07;0;3.41;9.31;5.11;9.31
1042;8.07;0;3.16;9.34;5.16;9.34
1043;8.07;0;2.91;9.37;5.22;9.37
1044;8.07;0;2.65;9.41;5.28;9.41
1045;8.07;0;2.4;9.46;5.36;9.46
1046;8.07;0;2.14;9.51;5.45;9.51
1047;8.07;0;1.89;9.57;5.55;9.57
1048;8.07;0;1.64;9.63;5.66;9.63
1049;8.07;0;1.38;9.7;5.78;9.7
1050;8.07;0;1.13;9.78;5.9;9.78
1051;8.07;0;0.88;9.86;6.03;9.86
1052;8.07;0;0.62;9.95;6.17;9.95
1053;8.07;0;0.37;10.04;6.32;10.04
1054;8.32;0;7.97;9.75;6.02;9.75
1055;8.32;0;7.72;9.66;5.88;9.66
1056;8.32;0;7.47;9.57;5.74;9.57
1057;8.32;0;7.21;9.49;5.6;9.49
1058;8.32;0;6.96;9.42;5.48;9.42
1059;8.32;0;6.71;9.35;5.36;9.35
1060;8.32;0;6.45;9.29;5.26;9.29
1061;8.32;0;6.2;9.23;5.16;9.23
1062;8.32;0;5.95;9.18;5.07;9.18
1063;8.32;0;5.69;9.14;5;9.14
1064;8.32;0;5.44;9.1;4.93;9.1
1065;8.32;0;5.19;9.07;4.88;9.07
1066;8.32;0;4.93;9.05;4.84;9.05
1067;8.32;0;4.68;9.04;4.81;9.04
1068;8.32;0;4.43;9.03;4.8;9.03
1069;8.32;0;4.17;9.03;4.8;9.03
1070;8.32;0;3.92;9.03;4.81;9.03
1071;8.32;0;3.67;9.05;4.83;9.05
1072;8.32;0;3.41;9.07;4.87;9.07
1073;8.32;0;3.16;9.09;4.91;9.09
1074;8.32;0;2.91;9.13;4.97;9.13
1075;8.32;0;2.65;9.17;5.05;9.17
1076;8.32;0;2.4;9.21;5.13;9.21
1077;8.32;0;2.14;9.27;5.22;9.27
1078;8.32;0;1.89;9.32;5.32;9.32
1079;8.32;0;1.64;9.39;5.44;9.39
1080;8.32;0;1.38;9.46;5.56;9.46
1081;8.32;0;1.13;9.54;5.69;9.54
1082;8.32;0;0.88;9.62;5.83;9.62
1083;8.32;0;0.62;9.71;5.97;9.71
1084;8.32;0;0.37;9.81;6.12;9.81
1085;8.57;0;7.97;9.52;5.82;9.52
1086;8.57;0;7.72;9.42;5.67;9.42
1087;8.57;0;7.47;9.33;5.53;9.33
1088;8.57;0;7.21;9.25;5.39;9.25
1089;8.57;0;6.96;9.18;5.26;9.18
1090;8.57;0;6.71;9.11;5.14;9.11
1091;8.57;0;6.45;9.04;5.03;9.04
1092;8.57;0;6.2;8.99;4.93;8.99
1093;8.57;0;5.95;8.94;4.84;8.94
1094;8.57;0;5.69;8.89;4.76;8.89
1095;8.57;0;5.44;8.86;4.69;8.86
1096;8.57;0;5.19;8.83;4.64;8.83
1097;8.57;0;4.93;8.8;4.59;8.8
1098;8.57;0;4.68;8.79;4.57;8.79
1099;8.57;0;4.43;8.78;4.55;8.78
1100;8.57;0;4.17;8.78;4.55;8.78
1101;8.57;0;3.92;8.78;4.56;8.78
1102;8.57;0;3.67;8.8;4.58;8.8
1103;8.57;0;3.41;8.82;4.62;8.82
1104;8.57;0;3.16;8.84;4.67;8.84
1105;8.57;0;2.91;8.88;4.73;8.88
1106;8.57;0;2.65;8.92;4.81;8.92
1107;8.57;0;2.4;8.97;4.89;8.97
1108;8.57;0;2.14;9.02;4.99;9.02
1109;8.57;0;1.89;9.08;5.1;9.08
1110;8.57;0;1.64;9.15;5.22;9.15
1111;8.57;0;1.38;9.22;5.34;9.22
1112;8.57;0;1.13;9.3;5.48;9.3
1113;8.57;0;0.88;9.39;5.62;9.39
1114;8.57;0;0.62;9.48;5.77;9.48
1115;8.57;0;0.37;9.58;5.93;9.58
1116;8.82;0;7.97;9.29;5.63;9.29
1117;8.82;0;7.72;9.19;5.47;9.19
1118;8.82;0;7.47;9.1;5.32;9.1
1119;8.82;0;7.21;9.02;5.18;9.02
1120;8.82;0;6.96;8.94;5.04;8.94
1121;8.82;0;6.71;8.87;4.92;8.87
1122;8.82;0;6.45;8.8;4.8;8.8
1123;8.82;0;6.2;8.74;4.7;8.74
1124;8.82;0;5.95;8.69;4.6;8.69
1125;8.82;0;5.69;8.65;4.52;8.65
1126;8.82;0;5.44;8.61;4.45;8.61
1127;8.82;0;5.19;8.58;4.39;8.58
1128;8.82;0;4.93;8.56;4.35;8.56
1129;8.82;0;4.68;8.54;4.32;8.54
1130;8.82;0;4.43;8.53;4.3;8.53
1131;8.82;0;4.17;8.53;4.3;8.53
1132;8.82;0;3.92;8.54;4.31;8.54
1133;8.82;0;3.67;8.55;4.34;8.55
1134;8.82;0;3.41;8.57;4.37;8.57
1135;8.82;0;3.16;8.6;4.43;8.6
1136;8.82;0;2.91;8.63;4.49;8.63
1137;8.82;0;2.65;8.67;4.57;8.67
1138;8.82;0;2.4;8.72;4.66;8.72
1139;8.82;0;2.14;8.78;4.76;8.78
1140;8.82;0;1.89;8.84;4.88;8.84
1141;8.82;0;1.64;8.91;5;8.91
1142;8.82;0;1.38;8.99;5.13;8.99
1143;8.82;0;1.13;9.07;5.27;9.07
1144;8.82;0;0.88;9.16;5.42;9.16
1145;8.82;0;0.62;9.25;5.57;9.25
1146;8.82;0;0.37;9.35;5.73;9.35
1147;9.07;0;7.97;9.06;5.44;9.06
1148;9.07;0;7.72;8.96;5.28;8.96
1149;9.07;0;7.47;8.87;5.12;8.87
1150;9.07;0;7.21;8.78;4.97;8.78
1151;9.07;0;6.96;8.7;4.83;8.7
1152;9.07;0;6.71;8.63;4.7;8.63
1153;9.07;0;6.45;8.56;4.58;8.56
1154;9.07;0;6.2;8.5;4.47;8.5
1155;9.07;0;5.95;8.45;4.37;8.45
1156;9.07;0;5.69;8.4;4.28;8.4
1157;9.07;0;5.44;8.36;4.21;8.36
