X;Y;Z
6.899313;3.144011;6.935563
7.506602;2.852368;6.935563
7.388202;2.676326;6.935563
7.224144;3.089814;6.935563
7.517844;3.162124;6.935563
7.754838;2.339429;6.935563
7.728391;2.918292;6.935563
7.498348;2.808906;6.935563
7.702563;3.097382;6.935563
7.645271;2.955998;6.935563
7.612441;2.677553;6.935563
7.156206;3.154615;6.935563
7.240332;3.038845;6.935563
6.957907;3.173282;6.935563
7.582244;2.957279;6.935563
7.68975;2.530339;6.935563
6.875064;3.06546;6.935563
7.313099;3.020409;6.935563
7.789181;2.976783;6.935563
7.33658;2.665218;6.935563
7.377991;3.035094;6.935563
7.129772;3.079984;6.935563
6.96811;3.085251;6.935563
7.507052;2.647707;6.935563
7.668696;2.929713;6.935563
7.063714;2.913127;6.935563
6.993643;3.046918;6.935563
7.467783;3.033501;6.935563
7.47142;2.876506;6.935563
7.621821;2.716153;6.935563
7.422185;2.8314;6.935563
7.583741;2.661436;6.935563
7.359306;2.824109;6.935563
7.568997;2.494661;6.935563
7.56787;2.806043;6.935563
7.009166;3.074085;6.935563
6.884364;3.134496;6.935563
7.537904;3.14659;6.935563
7.024513;3.047328;6.935563
7.416766;3.196454;6.935563
7.122242;3.190035;6.935563
7.656842;2.955099;6.935563
7.686182;2.512281;6.935563
7.640057;3.03246;6.935563
7.521342;2.610752;6.935563
7.412012;3.175562;6.935563
7.681933;2.652958;6.935563
7.023726;3.001419;6.935563
7.498337;2.86786;6.935563
6.763281;3.180839;6.935563
7.052323;3.099947;6.935563
7.719468;2.584803;6.935563
7.682854;2.871045;6.935563
7.51755;3.033453;6.935563
7.686343;2.77063;6.935563
7.629943;2.830629;6.935563
7.441057;2.744711;6.935563
6.973327;3.191312;6.935563
7.641394;2.949903;6.935563
7.440347;3.049311;6.935563
7.730377;2.827591;6.935563
7.503416;2.806294;6.935563
7.452199;3.181275;6.935563
7.483246;2.624686;6.935563
7.274594;2.821759;6.935563
7.28132;2.980397;6.935563
7.506303;2.759598;6.935563
7.784739;2.4666;6.935563
7.420322;3.163156;6.935563
7.460845;3.074716;6.935563
7.359918;3.031741;6.935563
6.909969;3.16013;6.935563
7.748596;2.43434;6.935563
7.739596;2.990908;6.935563
7.142903;2.862123;6.935563
7.761762;2.619811;6.935563
7.735135;2.693643;6.935563
7.780128;2.427107;6.935563
7.778315;2.654129;6.935563
7.735811;2.867826;6.935563
7.579031;2.616712;6.935563
7.670023;3.10198;6.935563
7.656101;2.904847;6.935563
7.451405;2.623459;6.935563
7.605427;2.5507;6.935563
7.733002;3.042515;6.935563
7.660764;2.518086;6.935563
7.687702;2.845862;6.935563
6.934609;3.04503;6.935563
7.500498;3.067993;6.935563
7.488547;3.047559;6.935563
7.404882;3.049946;6.935563
7.620157;3.136308;6.935563
6.935893;3.089269;6.935563
6.923655;3.085352;6.935563
7.580513;2.511929;6.935563
7.437296;2.700722;6.935563
7.52156;2.929608;6.935563
7.174707;2.793259;6.935563
7.734185;2.799158;6.935563
7.571831;2.482078;6.935563
7.171523;3.079042;6.935563
7.671499;3.120455;6.935563
6.88108;3.178749;6.935563
7.20011;3.195696;6.935563
7.077323;2.950243;6.935563
7.379988;3.044871;6.935563
7.449506;3.14293;6.935563
7.228496;3.104533;6.935563
7.084399;3.176565;6.935563
7.456919;2.954265;6.935563
7.59072;3.111693;6.935563
6.742923;3.138958;6.935563
7.169132;3.019368;6.935563
7.381925;3.126618;6.935563
7.760227;3.012128;6.935563
7.778576;3.003131;6.935563
7.55982;3.140578;6.935563
7.784068;2.615902;6.935563
7.364706;2.679846;6.935563
7.770287;3.159014;6.935563
7.104489;3.103147;6.935563
7.204899;3.022057;6.935563
7.431501;2.720892;6.935563
7.599107;2.808134;6.935563
7.747339;2.47273;6.935563
5.299207;2.789228;6.222896
5.299207;2.319314;6.668521
5.299207;2.295532;6.680015
5.299207;2.759402;6.233693
5.299207;2.923128;6.073624
5.299207;2.695096;6.284486
5.299207;2.659131;6.35311
5.299207;2.224173;6.759643
5.299207;2.838435;6.150549
5.299207;2.780091;6.218525
5.299207;2.120809;6.849602
5.299207;2.515481;6.471146
5.299207;2.136667;6.812006
5.299207;2.361008;6.629005
5.299207;2.466945;6.553591
5.299207;3.115903;5.891718
5.706449;1.010068;3.135755
5.706156;1.029718;3.137968
5.466722;0.120075;2.602238
5.477323;0.248338;2.583564
5.461406;0.257597;2.611605
6.894002;0.684742;2.388892
6.904792;0.693736;2.392801
7.899542;0.053828;4.620205
7.899542;0.042621;3.944146
7.899542;0.437578;3.560297
7.899542;0.116437;3.253922
7.899542;0.160763;3.464744
7.899542;0.015124;4.43068
7.899542;0.039436;3.840778
7.899542;0.128268;4.118599
7.899542;0.082053;4.198378
7.899542;0.282845;3.462661
7.899542;0.171039;4.201484
7.899542;0.315544;3.649692
7.899542;0.139107;3.308104
7.899542;0.071051;3.358003
7.899542;0.128935;3.645408
7.899542;0.249226;4.050129
7.899542;0.180624;3.776636
7.899542;0.076677;3.441781
7.899542;0.140852;3.656914
7.899542;0.070374;3.979383
7.899542;0.386232;3.301279
7.899542;0.371609;3.78489
7.899542;0.225026;3.263993
7.899542;0.013888;3.37874
7.899542;0.093462;3.671197
7.899542;0.032319;3.60268
7.899542;0.008801;4.653581
7.899542;0.049805;3.560653
7.899542;0.096673;3.823068
7.899542;0.510592;3.307519
7.899542;0.066471;4.767416
7.899542;0.198968;4.020445
7.899542;0.069151;4.567937
7.899542;0.367403;3.727923
7.899542;0.353643;3.568802
7.899542;0.156951;4.179805
7.899542;0.000987;3.715093
7.899542;0.087465;4.161769
7.899542;0.305845;3.24436
7.899542;0.303573;3.969519
7.899542;0.050781;4.702205
7.899542;0.032661;4.349815
7.899542;0.219457;3.290956
7.899542;0.175666;3.850839
7.899542;0.013098;3.499471
7.899542;0.226368;3.576097
7.899542;0.26922;3.6245
7.899542;0.047189;4.540746
7.899542;0.368396;3.492957
7.899542;0.061444;3.993348
7.899542;0.225928;3.797144
7.899542;0.219513;3.524071
7.899542;0.044093;3.878768
7.899542;0.109884;4.430671
7.899542;0.012345;4.059746
7.899542;0.487126;3.404781
7.899542;0.324792;3.658141
7.899542;0.024748;3.674589
7.899542;0.274779;4.114149
7.899542;0.081996;3.931821
7.899542;0.327408;3.628108
7.899542;0.434562;3.567007
7.899542;0.065668;4.041311
7.899542;0.133022;3.359374
7.899542;0.239248;3.712298
7.899542;0.366785;3.774677
7.899542;0.261806;3.470104
7.899542;0.419847;3.474929
7.899542;0.014332;3.360509
7.899542;0.060171;3.983968
7.899542;0.469981;3.36601
7.899542;0.06847;4.755929
7.899542;0.04173;3.362593
7.899542;0.34484;3.549321
7.899542;0.379349;3.708133
7.899542;0.195986;4.266143
7.899542;0.316143;3.346885
7.899542;0.154176;3.430199
7.899542;0.20389;3.955155
7.899542;0.285758;3.501514
7.899542;0.047056;4.748467
7.899542;0.015514;4.891496
7.899542;0.315369;3.734915
7.899542;0.13173;3.26759
7.899542;0.00503;4.200311
7.899542;0.292679;3.440222
7.899542;0.274784;3.379422
7.899542;0.349229;3.630113
7.899542;0.033312;4.210891
7.899542;0.207308;3.48757
7.899542;0.307521;3.337808
7.899542;0.232458;4.13659
7.899542;0.029729;3.495539
7.899542;0.305554;3.721584
7.899542;0.227371;4.273462
7.899542;0.241561;3.535939
7.899542;0.054522;3.455353
7.899542;0.007676;4.55466
7.899542;0.09461;4.633759
7.899542;0.277051;3.955453
7.899542;0.228021;3.402001
7.899542;0.409433;3.539502
7.899542;0.026162;4.259983
7.899542;0.241342;4.010684
7.899542;0.260079;3.601471
7.899542;0.361023;3.7143
7.899542;0.125859;4.144288
7.899542;0.226109;4.258218
7.899542;0.195452;3.985027
7.899542;0.425817;3.545509
7.899542;0.235623;3.772545
7.899542;0.024226;3.552107
7.899542;0.303981;3.552141
7.899542;0.098066;4.284169
7.899542;0.113698;4.581659
7.899542;0.153703;4.262777
7.899542;0.35417;3.848155
7.899542;0.291356;3.744071
7.899542;0.130813;4.530011
7.899542;0.444244;3.241145
7.899542;0.158884;4.143423
7.899542;0.031193;4.585643
7.899542;0.281114;3.496392
7.899542;0.491258;3.32752
7.899542;0.084526;4.433831
7.899542;0.078427;3.960301
7.899542;0.203435;3.850242
7.899542;0.36493;3.584954
7.899542;0.069017;3.66068
7.899542;0.012948;3.378962
7.899542;0.212405;3.881427
7.899542;0.001216;3.804309
7.899542;0.006191;3.328957
7.899542;0.08518;4.456841
7.899542;0.025026;4.100407
7.899542;0.449249;3.486776
7.899542;0.200864;3.866739
7.899542;0.22552;3.706453
7.899542;0.065964;4.423149
1.866035;1.222846;7.355329
1.984965;1.519408;7.149906
1.879903;1.164767;7.331376
1.951639;1.27321;7.207468
1.855323;0.14198;7.373831
2.001201;1.441103;7.121863
1.923289;0.678365;7.256437
2.088237;1.33842;6.971529
2.084834;1.446321;6.977405
2.018213;1.317559;7.092478
1.867911;0.408967;7.352089
1.895262;0.470386;7.304846
2.022043;1.396203;7.085862
1.923784;1.089962;7.25558
1.986759;1.229156;7.146808
1.945674;1.179733;7.217771
1.83711;1.374585;7.405291
1.903718;1.295037;7.29024
1.992035;0.993954;7.137694
1.975746;0.842169;7.16583
1.950975;1.348341;7.208614
1.851943;0.609128;7.379669
2.016932;1.145406;7.09469
1.909624;0.391197;7.280039
1.842942;0.621447;7.395217
1.894202;0.871243;7.306676
2.076547;1.382071;6.991719
1.839424;1.170148;7.401293
1.869816;0.784178;7.348797
1.87697;0.875783;7.336441
1.928958;0.797822;7.246644
1.854167;1.297753;7.375829
2.033793;1.265178;7.065567
2.02375;1.240203;7.082914
1.859918;1.315309;7.365895
1.972853;0.785186;7.170826
1.964835;1.48984;7.184676
1.878258;1.139481;7.334217
1.866358;1.49101;7.354771
1.923159;0.82984;7.25666
1.977875;1.179455;7.162152
1.951426;0.79355;7.207836
2.107464;1.404139;6.938318
1.957995;0.762684;7.196491
1.86733;0.914037;7.353091
1.98435;0.902456;7.150969
1.840771;1.515903;7.398966
2.065745;1.466497;7.010377
1.96307;0.921342;7.187724
1.836099;0.695368;7.407036
1.907229;1.268248;7.284175
1.858091;1.268289;7.369051
1.859733;1.449161;7.366213
1.854579;1.227441;7.375117
1.90514;1.258797;7.287785
2.027906;1.386007;7.075736
2.040933;1.224495;7.053234
2.122117;1.514661;6.913008
1.890151;0.381757;7.313675
1.931539;1.020985;7.242186
1.96664;1.5156;7.181557
1.85618;0.780142;7.37235
1.91462;1.25067;7.27141
1.855703;0.709701;7.373175
1.906271;0.863257;7.285831
1.840935;0.449405;7.398684
1.877347;1.5237;7.33579
1.980507;0.830496;7.157606
1.944389;0.761232;7.219991
2.073911;1.307706;6.996274
1.854338;0.594775;7.375533
2.041053;1.546473;7.053027
1.882487;1.417987;7.326913
2.014777;1.063104;7.098413
1.861225;1.283393;7.363637
1.944192;1.318305;7.220331
1.982634;1.286982;7.153931
1.870699;1.260709;7.347272
1.982339;1.315517;7.154441
1.837608;0.977438;7.40443
1.859226;0.967743;7.36709
1.983938;1.457912;7.151679
1.956283;1.192681;7.199446
1.953633;1.426947;7.204024
2.012473;1.06696;7.102392
1.937388;1.006352;7.232083
1.917185;0.837673;7.266979
2.015354;1.303069;7.097415
1.903407;0.941946;7.290778
1.958509;1.415342;7.195601
1.851426;0.116527;7.380562
1.92755;0.508394;7.249077
1.930791;1.255665;7.243478
2.064429;1.493987;7.012651
1.847402;1.333142;7.387513
2.005342;0.878561;7.11471
1.876363;1.497756;7.33749
1.874337;0.949326;7.340989
2.080494;1.466397;6.984902
1.921112;1.17927;7.260197
1.881228;0.427737;7.329086
2.039327;1.337521;7.056009
1.860168;1.16797;7.365462
1.907555;0.745605;7.283612
1.912982;0.955545;7.274238
1.977128;0.93083;7.163443
1.850314;0.866961;7.382484
1.964307;0.820789;7.185588
1.907697;1.122378;7.283368
1.906647;0.529161;7.285181
2.017647;1.235013;7.093455
1.989217;1.152498;7.142561
1.936377;1.54202;7.23383
1.96961;0.849831;7.176428
2.093874;1.459924;6.961792
2.007726;1.440482;7.110592
1.864956;0.328921;7.357192
2.030168;1.277858;7.071828
1.925488;0.65162;7.252639
1.85356;0.642844;7.376877
1.915921;1.220521;7.269163
1.852299;0.58172;7.379055
1.940738;1.015899;7.226298
1.850848;1.079811;7.38156
2.015133;1.282758;7.097798
1.918677;0.941624;7.264402
1.867375;0.767515;7.353015
1.874621;0.732001;7.340498
1.951914;1.45875;7.206993
1.880906;1.129209;7.329643
1.871084;1.520211;7.346608
1.866129;0.68354;7.355166
2.071707;1.396141;7.000079
7.319423;0.009337;2.156989
7.29522;0.070872;2.141999
7.230537;0.021826;2.103433
7.266224;0.037224;2.124792
7.238614;0.078768;2.107893
7.496058;0.356632;3.162395
7.899542;0.517668;4.615621
7.899542;0.385553;4.095231
7.899542;0.326909;4.275857
7.899542;0.159706;4.836332
7.899542;0.801482;4.937634
7.899542;0.139795;4.595075
7.899542;0.196499;4.898143
7.899542;0.685463;4.639006
7.899542;0.361347;4.307714
7.899542;0.447502;4.968596
7.899542;0.912386;4.781678
7.899542;0.407907;3.750941
7.899542;0.391405;4.468339
7.899542;0.995601;4.787723
7.899542;0.816387;4.851108
7.899542;0.537582;4.043006
7.899542;0.641996;4.992746
7.899542;0.910497;4.882591
7.899542;0.881749;4.969335
7.899542;0.307264;4.698623
7.899542;0.144721;4.962627
7.899542;0.84703;4.677921
7.899542;0.449435;4.014447
7.899542;0.245196;4.401987
7.899542;0.098417;4.784398
7.899542;0.790763;4.243569
7.899542;0.564312;4.464595
7.899542;0.952481;4.83856
7.899542;0.7097;4.056424
7.899542;0.385455;4.838612
7.899542;0.839298;4.602402
7.899542;0.625683;4.576903
7.899542;0.817403;4.291198
7.899542;0.347662;4.63858
7.899542;1.059155;4.917217
7.899542;0.763486;4.972063
7.899542;0.401474;4.523428
7.899542;0.303682;4.075345
7.899542;0.231837;4.442087
7.899542;0.711143;4.911492
7.899542;0.339119;3.98617
7.899542;0.302262;4.881741
7.899542;0.823649;4.964754
7.899542;0.909102;4.811306
7.899542;0.390866;3.91674
7.899542;0.492357;4.094854
7.899542;0.628015;4.15973
7.899542;0.286068;4.823072
7.899542;0.615754;4.12685
7.899542;0.468629;4.315389
7.899542;0.605315;4.45789
7.899542;0.647076;3.69482
7.899542;0.315059;4.889514
7.899542;0.791753;4.018352
7.899542;0.153337;4.862616
7.899542;0.178372;4.917162
7.899542;0.037299;4.952478
7.899542;0.443866;3.944677
7.899542;0.665814;4.804724
7.899542;0.610457;4.171228
7.899542;0.293685;4.742401
7.899542;0.280711;4.309627
7.899542;0.689551;4.504969
7.899542;0.369862;4.410197
7.899542;0.686067;3.980604
7.899542;0.131787;4.80208
7.899542;0.288052;4.422053
7.899542;0.483113;4.174533
7.899542;0.807706;4.279962
7.899542;0.577218;4.889291
7.899542;0.777438;4.907281
7.899542;0.455011;4.389443
7.899542;0.78559;4.501046
7.899542;0.245202;4.952107
7.899542;0.665884;4.936271
7.899542;0.884644;4.775772
7.899542;0.452467;4.631267
7.899542;0.771165;4.351643
7.899542;0.475361;3.539699
7.899542;0.985162;4.68879
7.899542;0.508502;3.963138
7.899542;0.55611;4.94087
7.899542;0.91819;4.712368
7.899542;0.335033;4.09238
7.899542;0.636086;4.729173
7.899542;0.970963;4.747989
7.899542;0.886307;4.698526
7.899542;0.414032;4.863556
7.899542;0.238979;5.001857
7.899542;0.690398;3.991345
7.899542;0.789621;4.990364
7.899542;0.572891;4.941291
7.899542;0.300208;4.339217
7.899542;0.366446;4.268881
7.899542;0.202841;4.924759
7.899542;0.219109;4.45557
7.899542;0.483035;4.743661
7.899542;0.726507;4.687847
7.899542;0.507388;3.641574
7.899542;0.709033;4.883001
7.899542;0.989657;4.678545
7.899542;0.317074;4.432851
7.899542;0.286437;4.307687
7.899542;0.884415;4.868745
7.899542;0.519255;4.124529
7.899542;0.438283;3.818972
7.899542;0.692281;3.937293
7.899542;0.549099;4.907444
7.899542;0.40342;3.80513
7.899542;0.538397;3.284748
7.899542;0.813731;4.825636
7.899542;0.510452;4.011871
7.899542;0.080287;4.754392
7.899542;0.646722;4.592564
7.899542;0.298942;4.092951
7.899542;0.347649;4.404355
7.899542;0.780587;4.35257
7.899542;0.404729;3.998913
7.899542;0.7282;4.737024
7.899542;0.857769;4.372067
7.899542;0.586924;4.206022
7.899542;0.336426;3.974139
7.899542;0.395526;4.777618
7.899542;0.95187;4.924032
7.899542;0.885794;4.703123
7.899542;0.54349;3.705964
7.899542;0.871575;4.623046
7.899542;0.624575;4.129346
7.899542;0.918946;4.640053
7.899542;0.836201;4.232472
7.899542;0.595052;4.206548
7.899542;0.321924;5.00331
7.899542;0.226149;4.70849
7.899542;0.777502;4.122667
7.899542;0.615361;4.608682
7.899542;0.469176;3.932633
7.899542;0.885211;4.366625
7.899542;0.471242;3.841622
7.899542;0.918565;4.742061
7.899542;0.215421;4.842826
7.899542;0.790496;4.401953
7.899542;0.336183;4.810968
7.899542;0.804431;4.591579
7.899542;0.756268;4.068873
7.899542;0.546721;4.434745
7.899542;0.082938;4.773475
7.899542;0.470203;4.98251
7.899542;0.243175;4.492006
7.899542;0.388647;4.849524
7.899542;0.647212;4.535843
7.899542;0.555307;4.447885
7.899542;0.468486;4.699382
7.899542;0.390045;4.675271
7.899542;0.870041;4.763586
7.899542;0.903472;4.64495
7.899542;0.588954;4.179253
7.899542;0.35239;4.330193
7.899542;0.365559;4.948389
7.899542;0.670987;4.776866
7.899542;0.484628;4.591031
7.899542;0.804171;4.318735
7.899542;0.624264;4.199013
7.899542;0.535724;4.268867
7.899542;0.530026;4.742066
7.899542;1.0029;4.731888
7.899542;0.285488;4.866031
7.899542;0.381025;4.531493
7.899542;0.413401;4.516803
7.899542;0.681668;3.87791
7.899542;0.609857;4.500169
7.899542;0.592777;4.2545
7.899542;0.308773;4.223537
7.899542;0.798799;4.410938
7.899542;0.432442;4.705972
7.899542;0.79839;4.8562
7.899542;0.492714;3.938094
7.899542;0.501252;3.55393
7.899542;0.319085;4.689553
7.899542;0.55288;3.753616
7.899542;0.447284;4.178036
7.899542;0.59636;4.034829
7.899542;0.20895;4.661968
7.899542;0.843096;4.248671
7.899542;0.616216;4.09336
7.899542;0.564707;4.657442
7.899542;0.686769;5.009481
7.899542;0.498408;3.932179
7.899542;0.920553;4.696459
7.899542;0.608425;3.564244
7.899542;0.498087;3.900607
7.899542;0.513551;3.835649
7.899542;0.633567;4.129919
7.899542;0.314316;4.548091
7.899542;0.76356;4.230144
7.899542;0.381422;4.793145
7.899542;0.389528;4.065121
7.899542;0.433525;4.074512
7.899542;0.691737;4.503157
7.899542;0.664531;4.97626
7.899542;0.868401;4.537562
7.899542;0.503605;4.018732
7.899542;0.577389;4.411378
7.899542;0.998695;4.888219
7.899542;0.345319;3.953496
7.899542;0.686672;4.100884
7.899542;0.420315;3.664969
7.899542;0.776488;4.2736
7.899542;0.519498;4.462827
7.899542;0.454518;4.908104
7.899542;0.374817;4.418671
7.899542;0.417326;4.704436
7.899542;0.215681;4.675901
7.899542;0.689382;3.810935
7.899542;0.456653;3.93884
7.899542;0.814463;4.37162
7.899542;0.824284;4.598595
7.899542;0.830558;4.383251
7.899542;0.537702;4.622785
7.899542;0.599511;4.961708
7.899542;0.792278;4.975623
7.899542;0.477718;3.830153
7.899542;0.478234;4.265356
7.899542;0.731196;3.99028
7.899542;1.013443;4.736054
7.899542;0.465589;3.829008
7.899542;0.949825;4.680935
7.899542;0.905908;4.747768
7.899542;0.727707;4.242901
7.899542;0.404774;4.431018
7.899542;0.733317;4.967228
7.899542;0.739546;4.401251
7.899542;0.888441;4.55484
7.899542;0.346878;4.350072
7.899542;0.876636;4.539756
7.899542;0.630916;3.855682
7.899542;0.432007;3.713688
7.899542;0.925699;4.854579
7.899542;0.86702;4.46883
7.899542;0.623077;4.722319
7.899542;0.882;4.500947
7.899542;0.633394;4.524329
7.899542;0.360087;3.888196
7.899542;0.384315;4.11033
7.899542;0.504941;4.031968
7.899542;0.274653;4.27894
